credit_score,income,loan_amount,loan_term,interest_rate,debt_to_income,num_accounts,missed_payments,loan_default
311,116472,15327,60,16.315388815341883,0.5032491861471943,9,4,0
617,99872,12187,60,9.847118093897397,0.4804422736019045,3,3,1
515,78502,34685,36,16.816572201328526,0.6532466934604345,3,1,1
638,107736,39948,24,15.197645994986779,0.2569856369752353,6,4,0
380,25470,39728,36,13.665037553497534,0.8851909309293758,3,0,0
784,116395,42921,60,10.53201327353446,0.6162452242179592,9,4,0
673,34953,12035,12,8.076220366495624,0.392524939689485,8,2,0
499,58507,16471,36,15.656297018609958,0.580161766456129,4,2,0
836,112969,33460,60,6.3702384075587135,0.27317669063169625,6,2,1
765,111493,26071,36,19.558133842336396,0.607073491883965,8,2,0
388,26523,5582,60,19.681218719232312,0.12257371259023789,4,2,1
567,106923,31189,24,6.95333923937208,0.372945529126693,5,3,0
788,77190,20531,60,6.559029844584534,0.6980135173980051,7,2,0
837,67761,21672,48,11.190750906245452,0.746382279291312,8,3,0
346,51169,45747,12,19.455249083907532,0.30233553065117447,7,3,0
587,65641,25243,60,11.004663488466694,0.5315275690239892,8,4,1
315,42990,8060,36,10.457031626485023,0.5227943117512944,4,0,0
700,49661,18731,36,15.553775884981569,0.4371648371014244,1,2,1
385,33419,17294,60,7.680968548928406,0.2827463862023828,6,0,1
549,34457,25719,48,10.449852253606272,0.6625825865830183,5,1,0
690,87600,31325,60,9.369611694117317,0.30188934539641576,4,3,0
634,96102,27597,24,14.023019339459392,0.8288205897252926,2,1,1
818,53085,6903,48,7.441293293212458,0.5228010328948022,1,3,0
436,117064,19551,60,13.230518834093544,0.7963826698484975,9,2,0
797,70654,32751,12,17.863198849052672,0.3325941766433312,2,1,0
776,26130,29278,48,12.712558200614028,0.7456633250069856,9,4,1
522,22042,30653,60,15.252449256471278,0.19093086791999403,6,1,0
671,90134,20141,12,6.128720265168993,0.7134642736059148,6,3,1
701,62982,7377,60,11.735083688705645,0.4095566799402418,2,3,1
742,118422,38615,24,6.42339751153778,0.4759920710548695,6,0,0
789,85185,32452,36,13.991925136799853,0.23344585620765823,3,1,0
572,53477,27725,60,9.215815567607278,0.11490215081951388,7,4,0
825,72709,14524,48,9.30898746487622,0.6329579945026252,4,2,0
458,48716,16698,60,6.151501057174711,0.5701746267203346,9,0,0
451,98137,48339,60,9.653567921611016,0.5979425216557259,5,1,0
487,56018,26175,60,12.60015765660646,0.30400140642153584,3,0,1
397,28061,17314,60,13.76990154757642,0.29142197030648487,1,1,0
430,28609,49197,48,5.999983269137349,0.7642370490153981,1,2,1
470,55371,7365,48,14.771887785741052,0.7090022020745865,4,2,0
482,103021,37017,60,12.33313641130242,0.3694320926730885,4,4,1
663,40805,37126,36,13.053620118713521,0.6102445727805443,9,0,0
338,27857,48372,60,17.49195010651692,0.7625200033350511,8,4,1
826,31620,49134,48,10.133396679572998,0.811063553774359,4,1,0
796,28177,42823,24,7.61076667047552,0.10464500872739411,6,2,0
815,50111,10622,60,13.277152635604311,0.7507699145077794,7,2,0
648,108578,35540,60,19.17532876302858,0.3803138673975407,8,3,0
696,104181,45551,60,12.768044287716968,0.6747026278209413,4,3,0
460,109941,6949,60,17.478682611792596,0.39712109167999976,1,4,1
315,31826,47800,12,16.355480816915495,0.584999269435212,5,0,0
792,33890,36912,60,12.774961805147473,0.6174259520048149,1,1,0
725,102428,37161,48,14.713321664801338,0.4239942167329809,4,4,0
407,78031,49387,48,11.100202761449879,0.5102282649101959,7,2,1
749,95020,21508,12,12.959430336457906,0.6810506975353346,7,2,0
610,25495,48713,60,12.60928632935952,0.48104421495588967,1,2,0
469,48481,6919,36,15.636655444366594,0.11118438806813327,9,1,0
845,31267,47595,60,11.149719790344239,0.11032335759801262,2,4,1
713,26743,14617,48,6.496506839332101,0.6290486800395149,5,1,0
550,74800,14732,24,16.83064284220434,0.7777900299644784,6,2,0
440,68773,38298,24,15.272795049923113,0.7282188300111971,1,3,0
573,77042,45617,36,19.25185183186048,0.3483202415465308,2,4,0
715,69476,11929,60,11.430742637717941,0.4769023079975636,7,3,0
338,112105,42117,12,6.1730848536664205,0.2873285920813336,6,4,0
328,48552,19456,60,6.824284795448644,0.8913199285333381,6,2,1
776,85242,49063,36,16.599793148046167,0.3084051594081856,6,3,0
617,65772,26140,36,6.016359241679029,0.4330092742794933,7,3,0
544,63730,23185,36,18.61739217393928,0.6449031610594426,9,4,0
571,48948,42924,24,9.22475166942778,0.8008141357206208,9,3,0
739,96311,29240,60,18.483185608689872,0.14118054725370924,2,3,0
538,89093,26845,60,16.60260273201419,0.3408157408216972,2,2,0
676,89123,14228,12,18.06801554437535,0.5551886783715684,5,4,0
565,36535,26686,36,8.210595376549486,0.5946504651009468,7,4,1
658,86490,16920,36,13.935402437203523,0.15602195079988868,3,0,0
639,66562,12432,48,6.403836981086339,0.6312629902736586,3,4,0
688,109080,49971,48,8.03421151309064,0.5224514924868594,4,2,0
302,78535,11189,24,9.648533410059027,0.7621019034897157,3,3,0
728,118991,33039,60,16.112188872650346,0.27775134096664056,3,0,1
441,61269,38910,12,5.370715690827249,0.25602158801750086,8,3,1
675,100674,35226,12,18.546759243082047,0.7346697775423646,7,4,0
623,62462,12614,36,6.062052705693826,0.6630953031516931,7,1,0
445,23127,26224,12,10.647352930169408,0.7333386884621398,2,3,0
592,43147,23013,36,6.216344424928762,0.7255473128224635,9,4,0
731,65528,26446,60,16.534517646550604,0.18320054066436856,6,2,1
698,97095,44673,12,7.1197246010413515,0.3228664378393207,3,4,0
643,88931,42657,36,18.271353653936863,0.3080681089091571,9,0,0
439,110925,9839,60,12.953329798872891,0.8476698251334718,9,1,0
486,86381,41725,60,19.227092291830942,0.48997325924027646,6,1,1
360,119468,35203,36,9.35541369212293,0.18884570616001392,6,1,0
679,83749,5557,36,11.814742278175865,0.331662324744015,8,2,0
739,58672,35666,24,15.41370443494367,0.7975213188131772,8,1,0
618,33731,42389,60,17.478699688564408,0.7776531025322506,6,3,0
601,74512,38607,36,11.320356316184101,0.82027158675243,7,2,0
643,118658,29578,60,18.38648807490746,0.4108230181896161,4,4,0
310,71024,14243,12,6.7698081248659285,0.6130727691919973,1,0,0
361,23832,14596,48,15.630270782151431,0.32253913590025896,4,2,0
525,52332,11998,48,10.222984733204907,0.2446602649218991,8,0,0
452,32467,15129,36,6.520032261988955,0.11752086074109434,8,2,0
609,61025,5510,36,10.799968352030056,0.2787527597514796,2,4,1
542,33107,16596,60,18.203234367283518,0.5834993095138183,7,0,0
792,97994,17974,36,19.7080080693296,0.8233682508854342,1,2,0
665,114202,6137,60,10.891997856507238,0.20673644257235343,2,0,0
629,63481,32897,36,18.296245817095627,0.8344092487723537,8,1,0
406,22581,9666,60,12.644816243628174,0.3763081878973771,4,1,0
525,95118,13906,36,15.755225564959122,0.44146272609145665,3,1,0
517,71638,26818,24,5.680571334107348,0.3919828323749974,2,3,1
805,28418,48246,60,13.35967957976035,0.4268865119357631,6,1,1
558,113627,7654,24,6.052429043164857,0.3073545193501322,4,1,0
816,49113,38758,24,9.029269356406989,0.6588837426491508,3,4,0
353,104363,29204,24,13.50221488803018,0.7065464882161335,3,0,0
346,83044,39928,24,17.107456496325206,0.7584903126818119,3,0,0
820,99955,35552,12,13.41340465705866,0.3730316666879737,8,1,0
398,81030,15336,48,19.042873116728153,0.7117015128222358,9,0,0
319,31814,21206,12,17.15498761363753,0.6101402859814521,9,2,0
789,119340,39831,36,7.343602191576539,0.8663328694723142,5,1,0
718,30024,48563,36,10.834377284419059,0.4398281333588381,1,1,0
361,83288,23361,48,15.027281409601683,0.8938477823066837,5,3,1
444,77836,46335,48,19.076090474139352,0.6923152240062971,1,2,0
515,27435,13933,48,19.815738031170063,0.721022203967198,9,1,1
302,87084,30816,24,16.447796569442108,0.1205638880877288,8,1,0
459,90601,20619,12,13.60653958369046,0.49791868106887716,7,0,0
419,108416,42687,36,16.34914534606988,0.5226693698496202,2,1,0
388,23407,31943,12,9.098546291959217,0.1324800815364797,2,1,1
628,118943,31819,12,9.254045408894491,0.349704978792444,4,1,0
656,52940,16741,12,14.815240192434848,0.864515344502237,9,1,0
566,25666,13798,48,18.077533645998656,0.4408891490881085,9,3,1
622,57122,30143,48,19.547142337645305,0.24936158764664595,8,2,0
840,45092,37747,36,10.120019012468273,0.5106709656211266,5,3,1
494,95645,38651,36,16.948304346519805,0.1270124617763722,7,0,1
631,46505,26182,36,17.772962079312407,0.5127909599766859,9,4,0
469,56713,14415,12,14.347598645470892,0.5754146448240703,3,1,1
820,74387,16085,48,10.213878233446444,0.386155490042405,4,0,0
762,63169,20008,24,14.286328479107016,0.7100609584748477,2,4,1
339,93282,27102,12,13.766733564672691,0.2085712616008043,9,1,0
836,97511,23452,60,14.097882586947364,0.8025467279045574,7,1,0
560,71742,13120,12,14.28890320681582,0.8643559283123362,6,4,1
694,60522,12820,48,17.705872863075424,0.10098761968231083,5,3,0
525,101132,49669,60,7.551222699009955,0.7741773280345274,7,4,1
423,119397,23170,12,10.50940921422752,0.5048841191258668,3,4,0
337,23880,21259,48,13.790025910260672,0.46912450707081343,5,2,0
627,63454,27099,48,9.249916079174396,0.2909432854995049,2,1,1
550,75711,14649,24,19.67229683126059,0.4578600328893093,5,1,0
475,63539,35255,12,8.947253894034937,0.86034171970411,7,3,1
753,88321,46037,48,12.044433209635478,0.268630107163507,7,3,0
336,107985,16805,36,18.160475685696024,0.2432329907606099,9,2,1
615,34799,48147,48,6.200954939903394,0.29351704324755834,3,2,1
413,80102,13744,24,17.310320031413777,0.5414673554698132,8,2,0
339,70726,46241,48,13.56512553462005,0.8442398523466399,5,3,1
600,68784,37305,12,5.4770306122950565,0.5591052726122061,7,4,0
523,63333,30857,12,18.543693379501537,0.2947859812846567,1,1,1
617,60828,15679,60,5.587952531836145,0.45236185225700964,1,1,0
648,89526,34829,12,12.728266944069393,0.41232010542859665,4,0,0
414,74362,15985,60,5.735468695485217,0.13725557588994983,5,3,0
622,73997,33287,36,6.068001477117472,0.5085134788232469,3,3,0
339,70341,17391,24,18.30806471386838,0.20080510930693907,6,2,1
339,39073,9861,36,16.487383204436654,0.7737952336671,3,0,0
588,34549,39364,60,7.954117598673372,0.5391703274367174,5,0,0
561,103795,21863,48,14.307019598213808,0.7756851860939007,1,3,0
515,76920,36499,48,16.920193526468232,0.864835749902433,3,2,0
446,105326,32794,36,18.34385962050297,0.8545506326002211,7,1,0
635,95515,47923,48,12.024603902587195,0.18034346744604302,3,2,0
467,40316,12919,60,18.46249816101806,0.8558536572400056,5,1,0
391,46183,48102,24,12.617751090763424,0.7365977662316081,7,3,1
652,113860,25282,12,15.323420632665366,0.7221264842086329,2,2,1
662,44624,39840,60,19.685440391377085,0.1721028322145403,3,0,0
644,82515,47255,60,8.539276837917901,0.2436117618268793,4,4,0
469,105781,10624,12,7.527819141237172,0.8801307039318148,5,0,1
655,66705,38706,12,10.130282374668052,0.2706961257242355,9,1,1
490,109326,13176,24,7.46598534080464,0.23524266413392053,9,3,1
721,46756,38529,24,9.262442085573113,0.3898812949675743,4,2,0
306,80390,17941,24,16.14477985055906,0.8306849580279122,9,3,0
432,88369,6669,48,12.16286053881931,0.4809547708452445,4,3,0
330,90821,44896,60,10.625619417423529,0.8364669752712692,2,1,1
834,29589,25246,12,10.530860079136897,0.3674710243321886,1,3,0
725,34116,49859,60,7.917949623500798,0.28122291618159945,7,2,0
693,93181,45076,60,11.71117181430493,0.4961624070808285,4,0,0
662,64786,25323,24,14.369533380322643,0.5923815122095109,8,3,0
736,114686,38894,24,7.087322517773356,0.4131991988908449,8,2,0
381,96425,11021,60,19.59219292205322,0.3768244076756254,8,2,0
655,50286,44205,24,11.649217646401004,0.2744474278185973,6,1,0
557,35994,44807,48,19.21941375127092,0.32000541297741714,9,3,0
823,110198,41903,12,7.019883899362778,0.6384943705218407,4,1,1
594,46639,49732,60,16.5082392975902,0.39589883089094235,5,0,0
523,37205,13711,12,14.264570758153173,0.1638056333768228,4,0,1
824,76677,12904,48,17.300961793150563,0.2105243119620277,5,2,0
345,52930,40051,24,14.010168844328078,0.3979033507128886,2,3,0
412,93313,25942,36,19.44254949864209,0.8396019438782896,5,2,0
532,113851,29251,48,14.403977463947864,0.40322420931678427,8,3,0
316,112509,30058,36,16.769061880167023,0.14851366196134022,9,1,0
659,38316,40245,12,18.163726588000507,0.43439540630401274,7,0,0
522,47304,8093,60,15.7187520681569,0.6350540751681326,7,0,0
747,116058,29918,24,12.863549848447406,0.5748769079585768,6,1,1
664,107876,12207,48,9.092256181451305,0.32304236990882407,2,4,1
625,105366,14394,24,17.81738920093504,0.6504711384389552,9,4,0
766,33403,31974,36,12.208673790330176,0.604499499092266,5,4,1
713,100052,33172,36,14.310623395025885,0.23773837506317488,6,3,0
754,104627,37283,60,6.188398068213798,0.22971600285459604,1,1,1
532,93495,43995,36,12.460269846902747,0.5377464656543526,5,3,0
523,51932,18280,60,15.472364660297675,0.627550848892883,6,3,0
711,116090,41303,48,13.76107864900655,0.8695284678882086,2,1,0
634,56701,32453,60,11.728322840685575,0.4375445045854238,7,3,0
521,23385,48350,36,8.351409751245038,0.7119513917375307,4,1,1
336,119226,7913,12,9.645053001352395,0.19321659783310113,5,4,0
577,77241,30765,60,15.509365372434516,0.8116872218525177,3,4,0
495,30367,7340,24,8.362860482590984,0.6064860331190719,5,3,0
783,85030,31179,12,14.325899229633228,0.6032242650809978,4,0,0
541,66505,32873,60,13.846064188343048,0.21395410706594842,6,1,1
623,53332,43057,24,19.556262190802954,0.13166698362071838,2,2,1
491,105178,5597,12,5.911727637270048,0.6611593103876957,3,2,1
316,96325,34119,60,6.621839109440923,0.1936451671716693,1,3,0
823,55268,20025,48,12.591251984686355,0.20157611958714616,7,0,0
700,106486,12145,24,12.90664738030452,0.25000011707758796,9,1,0
321,45563,40670,48,5.598914882077569,0.17819718651168195,2,4,0
773,56404,46723,36,17.38783131289178,0.6003140163442454,7,3,0
419,75182,12694,60,12.420852471543437,0.4376038446788705,3,1,0
509,52991,9830,60,10.199656199607931,0.31287687392763863,5,1,1
605,67663,28930,24,9.782806559223138,0.45259952029726136,6,1,0
569,85886,28752,60,17.92110772331272,0.7753120016521599,8,0,0
584,103848,47602,36,7.9509929964227055,0.841663524034909,4,1,0
526,44127,15489,60,7.406265581489139,0.48998091572275326,2,0,0
680,77692,37692,12,8.197677938349248,0.553402332090242,3,0,0
759,114389,20768,48,14.375338214779454,0.30575994427189834,8,1,0
306,57500,48132,36,17.163962834426137,0.5108803029096954,7,4,1
328,53785,7160,36,9.964680406822694,0.6984956855481858,6,1,1
332,104146,25133,48,7.6019299717221935,0.4937098109249356,5,4,1
378,109126,40690,48,8.137912514429308,0.3416583206313358,5,3,0
758,114979,27870,36,14.287756677767765,0.5656274777799672,1,2,0
837,67997,29496,48,8.690528393213448,0.8573248247086757,6,3,0
781,27170,41572,24,18.1592034702705,0.8103870831864894,9,0,0
729,33303,7368,48,6.55837031621471,0.715393903340365,8,3,0
584,91743,45861,12,5.4855280100828026,0.32096770613216724,1,2,1
815,97852,41700,12,6.325673689413559,0.29324760577312114,6,2,0
398,55187,34203,24,17.684646805794806,0.7708297518380783,3,4,0
696,85034,16552,48,14.768442794984916,0.2450539808656819,6,3,1
788,91776,10608,12,19.366169496758754,0.584489045989315,9,0,0
338,21893,27485,60,10.044448119046365,0.4511439548663714,6,0,0
570,33753,47060,48,8.190171920145492,0.47438917383391865,8,4,1
456,58090,14862,24,13.429628589706237,0.4636347220220326,6,4,0
374,84922,43299,48,13.067424186901228,0.8199601173789282,6,3,1
429,96768,15412,36,13.865359822929827,0.169675400716364,7,4,0
383,79412,26354,36,10.213007939905232,0.726321159564879,4,2,1
321,76030,11344,12,5.088454100551801,0.7680101372602267,8,0,0
758,37509,45655,36,5.525474794109252,0.8543017177227922,4,2,0
838,88653,22993,24,14.957396921337693,0.46207996395016904,7,1,0
681,56929,33682,12,12.84887072233222,0.5000521535095334,1,2,0
739,68291,33415,24,17.3151688947691,0.8690356169127333,9,0,1
320,24042,24323,24,9.506147881801954,0.46676084875933044,9,1,0
602,82574,22997,36,17.23208355846763,0.5028387783810063,7,3,1
383,57201,8679,36,11.38237120177315,0.3658034545515072,8,1,0
752,112282,34489,24,6.450475783195059,0.12530196054771991,2,4,1
686,34016,45308,36,19.668673438860413,0.4464436414091941,7,0,0
806,45022,14488,36,12.6790389371828,0.6240730486779087,1,4,0
556,47938,44842,36,14.442177709435194,0.6519567284908457,3,2,1
826,63678,8996,48,15.061957797343519,0.10520691750768761,6,3,1
461,81720,10695,24,10.43618378340321,0.7408422198182629,5,0,1
462,76805,35204,60,16.21292479793206,0.49393249130283756,5,3,0
823,94323,28382,24,18.053996980265257,0.5165962891089543,9,0,0
570,21986,19235,12,10.807804646207881,0.8693949505362939,6,4,0
791,96478,7366,36,14.855013299473223,0.32756892692465434,3,2,1
507,102994,32467,36,16.356857359658143,0.7093215911745339,2,1,0
838,32161,11764,60,7.851888465336219,0.5598209965378167,9,3,0
359,40689,30360,12,9.988941265939513,0.6606387692464307,4,0,1
729,114699,36923,48,6.631937695714322,0.43425396142489947,5,0,1
608,80924,35175,24,14.033126963723051,0.3233660311714147,9,3,1
819,119273,21292,48,17.014065437312844,0.5369007618951476,5,1,1
326,94308,6614,12,14.162579848774005,0.39995291708211755,7,2,0
498,83745,25939,60,7.69675746465566,0.2783289430637311,2,0,0
686,21211,23800,12,13.19552736539206,0.77138891849101,2,0,1
648,20229,28246,60,17.524012227896144,0.48066527600103304,4,3,0
835,68542,36688,48,9.540871941173286,0.7778525929527195,8,3,0
677,34345,32962,48,17.489772533789605,0.47922526589513625,2,0,1
826,51819,34764,12,16.76934925654982,0.5454381581699265,7,0,1
452,67779,37470,12,5.326112117550123,0.896224193051164,1,0,1
505,102421,43501,36,8.59182221128253,0.8612033696281278,9,4,0
754,112244,8216,60,13.144136086965887,0.31735189653351253,6,0,0
572,85584,27072,36,15.76426055028889,0.7949243091593775,1,2,1
535,39950,33242,24,18.207957884792435,0.4123227869577546,6,2,0
820,35173,42132,24,14.615634774018414,0.15699899032831421,5,1,1
800,78032,22861,12,10.705162568743088,0.5606248118603203,5,3,1
416,119273,9960,48,7.769408101059731,0.8816414875633883,5,1,0
685,48036,23781,24,16.40053783193647,0.8794509496042282,4,0,1
643,91356,46069,24,8.101723389861801,0.20117230252997445,7,3,0
694,34292,36126,36,15.431457822023747,0.7169893332942799,9,0,0
363,23052,46609,36,7.7181742605681105,0.7422664354001659,4,3,0
371,64377,27578,24,6.365807754641967,0.39499582745332806,2,4,1
573,109317,45498,12,8.766503355598019,0.626876144950777,2,4,0
619,87838,22883,36,9.273947082876713,0.4905275826217774,2,4,0
637,87819,34782,24,14.70813701742365,0.2823144781679414,7,1,0
665,35620,21979,48,7.4132505161308835,0.70901142497999,4,3,1
794,50461,38746,36,18.954603694803325,0.31020216624993047,4,1,0
465,40750,5730,24,13.315425295134101,0.3723582024333274,1,3,0
843,118426,5056,60,12.363975962246982,0.2520147239323689,4,0,0
310,108719,36457,36,11.520417714625516,0.6754170430309634,6,4,1
600,29472,7243,60,13.499020204252865,0.4669792430644635,2,4,0
401,89263,6701,36,5.3367045074267345,0.4546986038711466,4,3,1
724,77602,13303,36,19.851295618686237,0.5836502935120101,7,1,0
691,45523,20100,60,13.36286564291399,0.22581075779786985,9,1,0
513,50766,47161,12,5.527925032102667,0.8185231117006075,2,2,0
387,86060,5947,24,13.849664070493997,0.4720871649887448,8,4,0
700,29079,25505,12,11.556181374345183,0.39322148694562387,6,4,0
345,28399,11553,12,5.360565449996133,0.201352487124154,8,1,1
762,80726,38525,24,18.866431282362093,0.23436336349393141,2,4,0
609,112906,19866,48,5.158503081107201,0.8362882511310881,1,1,0
385,36532,35472,12,13.66807515316732,0.4652936267197778,7,2,0
391,102357,49348,12,19.42686121439336,0.6777471354874086,9,3,1
541,63162,10651,12,8.56406745474539,0.16441308212682654,9,3,1
301,23749,12273,48,8.81268611365395,0.6147716353011871,2,2,0
524,31353,15033,36,5.0063469284022855,0.837215353869937,4,4,0
415,48477,8535,60,5.995267579819713,0.33997076070519294,1,0,0
402,44570,23677,60,5.673326173656322,0.5633124005707514,7,4,1
493,106373,22488,48,17.339844255326383,0.8521752834526805,2,1,0
465,31437,46621,12,17.551063549173783,0.6754580430437762,4,0,0
389,58104,5908,60,15.90050126276784,0.14986040190726185,2,2,0
421,83370,9617,48,10.291175187756382,0.40298971780835113,1,3,1
442,24551,47816,24,17.318816748332633,0.16861820486983073,7,3,0
405,88359,35431,60,13.09661780364323,0.7890540769593394,6,4,0
727,74880,28453,24,9.564654147198848,0.5973301609628924,2,3,0
604,32916,40079,12,11.559151536715856,0.8651053958671086,4,4,0
616,100703,21020,60,5.986516547518635,0.11580506334864574,3,1,1
308,61445,31562,48,19.173630301248707,0.43846989588312346,3,1,0
372,67636,29373,36,14.286746260277601,0.1834912796355158,3,2,0
658,93927,35164,60,15.968512173958592,0.3803902580959302,4,1,0
522,98194,6885,60,15.148750556298149,0.22950945868526962,1,4,0
715,49685,6049,60,15.01624976781471,0.3630350079947362,1,3,0
669,71134,48271,60,5.258914782458602,0.7554096037776232,7,1,0
563,108916,6161,48,12.8805691967727,0.22855946118616288,5,1,0
617,114455,5815,48,17.32565342938301,0.47893180556175063,3,4,0
383,87847,41534,36,5.667782771173999,0.8372665072484211,9,1,0
617,59993,32498,48,19.34248525832406,0.8990234302834451,5,3,0
410,64333,30037,48,11.362395245089838,0.30051289454006663,3,3,0
550,78865,41007,12,9.348432380770568,0.8484545366128802,9,3,0
682,99096,18942,12,12.977320424629141,0.30911094464082045,1,3,0
306,69756,32278,24,17.01821281764554,0.4308227991868747,9,0,0
758,81192,13272,36,12.121325926529565,0.8023388897866619,5,3,0
383,80686,38637,12,14.676585148795878,0.7289408839393986,6,0,0
507,68733,43294,36,12.4987158180029,0.7859900457789882,2,3,0
689,45993,12741,36,14.469083849617387,0.7402053434435606,8,3,1
613,50492,9694,60,7.070463727949549,0.2880488040080331,3,4,0
321,40981,35306,36,5.579950792671499,0.5470360923444817,1,3,0
709,44143,6934,60,7.053521085460891,0.4082005746895375,7,1,1
814,97603,26556,24,9.287572169958931,0.46776877475869494,3,3,1
426,109452,23907,24,8.800340936721602,0.2231650416989046,4,2,0
313,80277,11159,24,14.227630244909705,0.35261404738013646,5,4,0
311,69990,34158,60,11.838341362013615,0.7861176971377496,1,4,1
386,82888,25293,60,5.582179715402705,0.8180467279089312,9,3,1
823,89351,38932,24,5.522988594755383,0.5881224671193109,7,2,1
836,117372,38387,60,6.358820031809986,0.4986138056006023,2,3,0
600,69999,45750,48,10.296217361012989,0.6702717505194402,1,1,0
542,90309,8066,48,5.092744264455941,0.5870826001777618,2,4,0
421,32446,26256,60,12.409808981452105,0.8869400050782509,3,4,0
446,50733,46406,60,10.41004496463954,0.25207103373136264,3,2,0
655,96000,40105,12,13.331619536612395,0.4592357809971853,8,0,1
608,68632,10594,12,15.812378421242013,0.834592401828443,5,2,1
587,41576,7460,36,8.764592232197817,0.8317896479268194,9,1,0
606,23320,11820,36,7.356254714433645,0.4962774772489389,3,2,0
848,30750,41210,36,9.170803339450813,0.20784720160110517,6,0,0
651,73463,21191,24,5.0264477292785825,0.751966373994322,4,1,0
611,46572,24095,48,6.800194332886711,0.5681321492026781,8,1,1
358,37948,15529,24,16.262455455295015,0.7185328126858054,1,0,0
334,58826,37175,60,8.342102636004277,0.4700189051284722,4,3,0
744,109051,22675,12,19.91449450706058,0.26310713754946125,7,2,0
392,47867,48158,60,7.517472820472138,0.11919152598361667,9,1,1
506,80231,10374,60,16.831575733482403,0.5473106150718018,1,2,0
652,86262,30976,12,15.575667077383018,0.22883694310527167,8,0,0
631,111356,18142,60,9.831982142244614,0.2497097668782572,2,4,0
458,92233,17204,36,9.961087153489478,0.44904450476573154,4,0,1
323,64678,12394,12,13.453273714506569,0.4536616587511183,4,2,0
703,32963,38593,60,17.78561146223838,0.3195096721645643,8,1,1
815,84360,46964,36,10.792804161791967,0.20553776673877477,2,2,0
663,69434,16652,36,5.917698213776098,0.8559622014578702,7,4,0
681,86617,38740,48,10.616287653534451,0.20531249270260796,3,1,0
831,40269,49036,36,8.10969009864112,0.38061806768090356,9,4,0
451,96312,5443,24,19.08810525597526,0.343894394085957,5,3,1
719,117352,28903,12,15.459115195639214,0.7930703175668415,8,0,1
549,99732,38522,12,5.762489963200229,0.42804995878285645,5,3,0
416,101494,33180,12,9.394828058939098,0.19923479938749145,1,2,0
811,108905,26119,60,5.753239473812104,0.10820882272359632,9,3,1
634,97225,15363,60,17.45025005562179,0.6775596827796199,7,0,0
717,102867,48665,24,18.594446028607415,0.6716008740542802,4,1,0
594,57528,43164,36,6.684194087586116,0.43422693705058213,7,4,0
670,98972,36541,60,11.604350690130442,0.20104640024985887,5,1,1
485,85602,8465,36,18.97824922754639,0.39730705005819833,9,3,0
545,116261,7711,36,7.178175300720058,0.5719059607336247,2,2,0
567,110748,30198,60,9.378553859844724,0.6631543534454728,4,3,0
536,53332,27488,60,9.56411975258984,0.16259191394742095,6,0,0
829,110937,43515,24,5.450874683029977,0.5450459764917432,5,0,0
320,98929,28608,48,5.54409852034986,0.3208992627585101,1,2,1
819,89206,32898,12,19.291892406243694,0.5938130297069141,9,1,1
399,111137,6919,60,13.56638913479381,0.6185120982918086,9,0,0
777,22251,36171,60,9.599724821429268,0.8284829614197748,3,0,0
597,65717,25599,36,10.680119910598767,0.428302700311168,4,2,0
825,119108,21965,48,15.722643932675362,0.530072528108254,4,1,0
633,47027,19434,60,10.497758053319306,0.3145720982084075,8,3,0
301,117382,41649,48,8.416406046399324,0.32924561931610197,6,4,1
674,106551,6999,12,6.527560123996992,0.13682702524909002,2,2,0
592,29583,19849,36,15.933995175770557,0.32885515383880504,4,1,0
617,70387,15903,24,7.708475250128371,0.15106295167252634,1,4,0
801,43104,10445,12,6.044724048894464,0.8711326324686638,3,2,0
680,32224,40396,48,11.404316682447154,0.5994105883008837,4,3,0
313,80624,23040,48,5.593564427170307,0.23851884894903527,8,3,0
803,76058,5246,12,19.4749708751433,0.1934130878562681,3,1,0
530,116372,36153,48,14.409394513622596,0.39609809638203475,5,1,0
383,49299,10212,24,7.290452156698413,0.34611785969507314,1,3,1
429,98572,8339,24,7.586811296726912,0.3234038247315624,4,3,0
444,105469,28142,48,13.547427204092681,0.474556835944817,2,2,0
327,97928,24394,48,10.348486360066904,0.8302990743811708,4,1,1
365,93474,40136,24,16.614001162815704,0.5544402035224237,5,4,0
462,24141,17186,48,13.18709728428375,0.5169852036692953,3,3,0
528,43350,39607,60,11.500008132874118,0.7452387481288464,6,4,0
560,95082,43973,36,19.444703720979074,0.10321968927751134,2,1,0
748,90871,9395,60,10.860935843145334,0.2579085353241868,5,1,0
723,25077,20290,48,11.009163856960154,0.4969487475110689,4,0,1
759,66015,27151,48,14.986586315911836,0.6642472484176534,5,3,0
600,91147,8691,36,17.142178761832525,0.48802255595171073,9,1,0
602,79180,12470,48,14.39322486287818,0.23097278504070173,6,1,0
586,60857,8841,36,15.479153330816427,0.8439862541292612,7,3,0
694,79840,42116,24,10.593973528499166,0.36293210488435623,8,0,0
309,79902,22776,36,12.192452547173895,0.7305725451156032,9,0,0
569,25577,11060,36,7.95552629701945,0.8131306676780902,5,0,0
660,40002,32584,60,15.203697360477852,0.3771595021509332,8,0,0
556,70711,9300,48,8.321779106400642,0.7762494250640838,2,2,0
432,59451,8338,24,5.018851930907168,0.668618946533438,9,3,0
575,119811,10487,12,19.006431797101268,0.8234246693296049,2,3,0
812,69103,41282,36,9.590228618218308,0.3010485613783821,5,3,0
612,48647,34529,12,7.949480636990034,0.8450220849106206,6,0,0
